LON      	LAT     	DEPTH	MAG 	MAGxMAG	EVENTID	AUTHOR   	DATE      	TIME       	DEPFIX	DEPQUAL	AUTHOR   	TYPE  						
-74.303	-9.017	144.6	5.1	26.01	610818959	ISC-EHB  	22/11/2005	27:34.9	      	L1     	ISC      	mb    	HRVD     	MW    	5.3			
-74.936	-8.499	138.5	4.3	18.49	610818984	ISC-EHB  	25/11/2005	22:14:58	      	L1     	ISC      	mb    						
-77.834	-7.782	25	4.6	21.16	610818998	ISC-EHB  	27/11/2005	46:08.6	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.9			
-79.875	-9.733	23.3	5.1	26.01	610819035	ISC-EHB  	30/11/2005	41:42.8	      	L1     	ISC      	mb    	ISC      	MS    	4.9	HRVD     	MW    	5.5
-79.517	-8.649	47.7	4.6	21.16	610819111	ISC-EHB  	6/12/2005	59:37.9	      	L1     	ISC      	mb    	ISC      	MS    	4.1	HRVD     	MW    	4.8
-72.38	-16.051	99.8	4.4	19.36	610819131	ISC-EHB  	8/12/2005	29:40.0	      	L2     	ISC      	mb    						
-80.115	-1.94	28.4	4.3	18.49	610819186	ISC-EHB  	12/12/2005	07:35.4	      	L1     	ISC      	mb    						
-71.016	-16.236	130.7	4.8	23.04	610819207	ISC-EHB  	15/12/2005	45:32.6	      	L1     	ISC      	mb    	HRVD     	MW    	5.1			
-81.004	-1.999	14.6	5.1	26.01	610819266	ISC-EHB  	20/12/2005	34:48.9	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.5	HRVD     	MW    	5.3
-75.563	-14.457	44.4	4.4	19.36	610819277	ISC-EHB  	21/12/2005	50:32.6	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-76.075	-7.121	113.3	4.3	18.49	610819282	ISC-EHB  	22/12/2005	13:50.2	      	L1     	ISC      	mb    						
-77.586	-1.435	190.9	5.6	31.36	610819304	ISC-EHB  	23/12/2005	47:27.3	      	L1     	ISC      	mb    	HRVD     	MW    	6.1			
-76.826	-12.192	97.1	4.4	19.36	610819346	ISC-EHB  	27/12/2005	02:29.5	      	L2     	ISC      	mb    						
-78.32	-10.246	56	4.4	19.36	610819369	ISC-EHB  	30/12/2005	40:21.5	      	L1     	ISC      	mb    	ISC      	MS    	4.1			
-74.01	-15.629	66.1	4.9	24.01	610819449	ISC-EHB  	5/01/2006	16:48.9	      	L1     	ISC      	mb    	HRVD     	MW    	5			
-69.38	-17.971	123.6	4.5	20.25	610819443	ISC-EHB  	5/01/2006	30:09.5	      	L1     	ISC      	mb    						
-77.836	-1.581	169.7	4.5	20.25	610819475	ISC-EHB  	8/01/2006	23:20.6	      	L1     	ISC      	mb    						
-77.708	-1.552	174.3	4	16	610819592	ISC-EHB  	22/01/2006	18:16.6	      	L2     	ISC      	mb    						
-78.556	-10.577	56.3	5.1	26.01	610819642	ISC-EHB  	27/01/2006	43:01.6	      	L1     	ISC      	mb    	ISC      	MS    	4.2	HRVD     	MW    	4.9
-70.329	-16.799	35.4	4.8	23.04	610819697	ISC-EHB  	2/02/2006	02:13.0	      	L1     	ISC      	mb    	HRVD     	MW    	5.3			
-79.506	-4.334	94.6	4.3	18.49	610819875	ISC-EHB  	18/02/2006	07:27.6	      	L1     	ISC      	mb    						
-70.47	-16.939	15	4.2	17.64	610819900	ISC-EHB  	20/02/2006	02:37.1	TRUE  	L3     	ISC      	mb    						
-75.509	-10.281	15	5.3	28.09	610819915	ISC-EHB  	21/02/2006	00:22.3	TRUE  	L1     	ISC      	mb    	ISC      	MS    	4.6	HRVD     	MW    	5.1
-75.041	-12.485	30.4	4.6	21.16	610819961	ISC-EHB  	26/02/2006	51:40.5	      	L1     	ISC      	mb    	ISC      	MS    	4.4			
-69.185	-18.331	118.6	5.1	26.01	610819995	ISC-EHB  	1/03/2006	21:42.4	      	L1     	ISC      	mb    	HRVD     	MW    	5.1			
-76.978	-3.398	117.9	5.1	26.01	610820031	ISC-EHB  	5/03/2006	28:32.0	      	L1     	ISC      	mb    	HRVD     	MW    	5.2			
-81.096	-5.583	36.7	4.2	17.64	610820125	ISC-EHB  	10/03/2006	57:05.4	      	L2     	ISC      	mb    						
-75.647	-10.05	109.2	4.7	22.09	610820310	ISC-EHB  	25/03/2006	56:28.2	      	L1     	ISC      	mb    						
-76.98	-13.489	27.8	4.6	21.16	610820328	ISC-EHB  	26/03/2006	14:53.1	      	L1     	ISC      	mb    	ISC      	MS    	4.2			
-71.312	-8.977	603.1	4.1	16.81	610820457	ISC-EHB  	3/04/2006	33:47.4	      	L1     	ISC      	mb    						
-76.204	-14.284	39.3	4.8	23.04	610820509	ISC-EHB  	8/04/2006	06:15.4	      	L1     	ISC      	mb    	ISC      	MS    	4.2	HRVD     	MW    	5
-79.034	-9.258	56.1	4.2	17.64	610820508	ISC-EHB  	8/04/2006	49:40.5	      	L1     	ISC      	mb    						
-73.901	-14.785	100	4.2	17.64	610820550	ISC-EHB  	11/04/2006	37:00.0	TRUE  	L1     	ISC      	mb    						
-74.347	-8.092	155.7	4.3	18.49	610820561	ISC-EHB  	12/04/2006	08:08.6	      	L1     	ISC      	mb    						
-70.428	-17.602	101.3	4.4	19.36	610820646	ISC-EHB  	19/04/2006	13:03:45	      	L1     	ISC      	mb    						
-75.452	-10.199	24.3	4.2	17.64	610820865	ISC-EHB  	1/05/2006	32:04.3	TRUE  	L3     	ISC      	mb    						
-77.129	-6.173	131	4.3	18.49	610820873	ISC-EHB  	1/05/2006	10:42.8	      	L1     	ISC      	mb    						
-71.22	-18.405	46.3	4.5	20.25	610821063	ISC-EHB  	13/05/2006	42:56.7	      	L2     	ISC      	mb    	ISC      	MS    	4.3			
-80.887	-4.572	37.1	4.2	17.64	610821144	ISC-EHB  	19/05/2006	53:45.4	      	L1     	ISC      	mb    	ISC      	MS    	4.6			
-71.197	-18.176	34.7	5.4	29.16	610821228	ISC-EHB  	25/05/2006	48:05.1	      	L1     	ISC      	mb    	ISC      	MS    	5.1	HRVD     	MW    	5.5
-70.968	-16.653	108.4	5.2	27.04	610821304	ISC-EHB  	30/05/2006	23:01.6	      	L1     	ISC      	mb    	HRVD     	MW    	5.2			
-79.979	-8.453	35.7	4.7	22.09	610821315	ISC-EHB  	1/06/2006	11:18.7	      	L1     	ISC      	mb    	ISC      	MS    	4.5			
-73.756	-7.575	188.2	4.9	24.01	610821398	ISC-EHB  	7/06/2006	26:02.4	      	L1     	ISC      	mb    	HRVD     	MW    	5.2			
-77.379	-1.932	164.4	5.1	26.01	610821557	ISC-EHB  	21/06/2006	40:58.6	      	L1     	ISC      	mb    	HRVD     	MW    	5.3			
-71.517	-14.793	113.8	4.4	19.36	610821584	ISC-EHB  	23/06/2006	42:52.9	      	L2     	ISC      	mb    						
-79.722	-2.875	15	4.7	22.09	610821622	ISC-EHB  	26/06/2006	37:47.7	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.2	HRVD     	MW    	4.9
-79.785	-2.888	15	4.8	23.04	610821630	ISC-EHB  	27/06/2006	41:13.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5			
-70.566	-15.344	191	4.9	24.01	610821634	ISC-EHB  	27/06/2006	53:17.4	      	L1     	ISC      	mb    	HRVD     	MW    	5.3			
-70.22	-15.634	212.9	4.1	16.81	610821719	ISC-EHB  	5/07/2006	45:01.9	      	L1     	ISC      	mb    						
-81.122	-1.829	15	4.9	24.01	610821831	ISC-EHB  	13/07/2006	03:18.7	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.4			
-79.507	-11.328	15	4.5	20.25	610822018	ISC-EHB  	21/07/2006	06:59.5	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-74.504	-15.567	39	4.8	23.04	610822076	ISC-EHB  	24/07/2006	46:32.0	      	L1     	ISC      	mb    	ISC      	MS    	4			
-71.692	-15.638	138.3	4.4	19.36	610822110	ISC-EHB  	27/07/2006	39:22.5	      	L2     	ISC      	mb    						
-80.382	-3.09	46.2	4.6	21.16	610822219	ISC-EHB  	6/08/2006	33:02.2	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-70.761	-14.459	21.1	5.5	30.25	610822252	ISC-EHB  	9/08/2006	36:06.9	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.6	HRVD     	MW    	5.2
-78.076	-1.813	10	4.3	18.49	610822332	ISC-EHB  	16/08/2006	16:20.0	TRUE  	L3     	ISC      	mb    	ISC      	MS    	3.8			
-74.895	-15.896	29.2	4.4	19.36	610822392	ISC-EHB  	20/08/2006	27:28.1	      	L1     	ISC      	mb    	ISC      	MS    	4.2			
-74.874	-15.861	34.1	4.7	22.09	610822393	ISC-EHB  	20/08/2006	57:19.1	      	L1     	ISC      	mb    	ISC      	MS    	4.3	HRVD     	MW    	5
-73.614	-17.365	18.2	4.7	22.09	610822564	ISC-EHB  	5/09/2006	32:40.9	      	L1     	ISC      	mb    	ISC      	MS    	4.2	GCMT     	MW    	4.9
-76.524	-5.181	25	4.7	22.09	610822632	ISC-EHB  	11/09/2006	27:53.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-76.462	-5.228	25	4.6	21.16	610822635	ISC-EHB  	12/09/2006	42:41.1	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.3			
-80.987	-6.615	25	4.4	19.36	610822652	ISC-EHB  	14/09/2006	01:26.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-74.664	-8.72	136	4.6	21.16	610822705	ISC-EHB  	18/09/2006	56:33.1	      	L1     	ISC      	mb    						
-74.832	-11.279	108.9	5	25	610822751	ISC-EHB  	24/09/2006	12:28.4	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-71.932	-16.56	90.1	4.3	18.49	610822767	ISC-EHB  	26/09/2006	59:20.4	      	L2     	ISC      	mb    						
-69.819	-16.773	148.6	4.3	18.49	610822772	ISC-EHB  	26/09/2006	57:19.1	      	L2     	ISC      	mb    						
-73.231	-15.59	102.1	5.6	31.36	610822835	ISC-EHB  	30/09/2006	26:55.3	      	L1     	ISC      	mb    	GCMT     	MW    	6			
-69.313	-17.951	133.6	4.4	19.36	610823018	ISC-EHB  	12/10/2006	31:54.6	      	L1     	ISC      	mb    						
-69.353	-18.068	118.9	5	25	610823047	ISC-EHB  	13/10/2006	28:43.3	      	L1     	ISC      	mb    	GCMT     	MW    	5.3			
-78.834	-9.393	49.8	4.8	23.04	610823069	ISC-EHB  	15/10/2006	48:18.8	      	L1     	ISC      	mb    	ISC      	MS    	4			
-76.713	-13.518	24.4	5.8	33.64	610823138	ISC-EHB  	20/10/2006	48:55.8	      	L1     	ISC      	mb    	ISC      	MS    	6.6	GCMT     	MW    	6.7
-74.885	-9.792	120.3	5.2	27.04	610823147	ISC-EHB  	20/10/2006	20:40.4	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-76.734	-13.417	30	4.7	22.09	610823206	ISC-EHB  	25/10/2006	27:25.4	      	L1     	ISC      	mb    	ISC      	MS    	4.3			
-76.673	-13.402	25.2	5.4	29.16	610823217	ISC-EHB  	26/10/2006	54:31.6	      	L1     	ISC      	mb    	ISC      	MS    	5.5	GCMT     	MW    	6
-70.478	-15.235	196.3	4.8	23.04	610823249	ISC-EHB  	30/10/2006	16:00.3	      	L1     	ISC      	mb    	GCMT     	MW    	5.5			
-77.79	-1.44	175.3	5.2	27.04	610823259	ISC-EHB  	31/10/2006	55:27.6	      	L1     	ISC      	mb    	GCMT     	MW    	5.4			
-75.374	-12.41	108.1	4.7	22.09	610823292	ISC-EHB  	4/11/2006	43:13.9	      	L1     	ISC      	mb    						
-76.877	-5.547	40.9	4.9	24.01	610823356	ISC-EHB  	9/11/2006	23:18.4	      	L1     	ISC      	mb    	ISC      	MS    	4.1			
-79.998	-8.433	40.8	4.7	22.09	610823635	ISC-EHB  	17/11/2006	07:27.2	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-68.942	-18.582	135	4	16	610823712	ISC-EHB  	19/11/2006	35:47.3	      	L1     	ISC      	mb    						
-70.215	-17.717	33.9	5.7	32.49	610823753	ISC-EHB  	20/11/2006	38:26.9	      	L1     	ISC      	mb    	ISC      	MS    	5	GCMT     	MW    	5.5
-78.01	-1.622	159.1	4.2	17.64	610823819	ISC-EHB  	23/11/2006	27:00.6	      	L1     	ISC      	mb    						
-71.894	-16.092	115	5.3	28.09	610823878	ISC-EHB  	27/11/2006	31:47.7	      	L1     	ISC      	mb    	GCMT     	MW    	5.7			
-73.616	-14.566	88.6	4.6	21.16	610823909	ISC-EHB  	28/11/2006	16:17.9	      	L2     	ISC      	mb    						
-77.995	-1.679	175.3	4.1	16.81	610823981	ISC-EHB  	3/12/2006	16:24.6	      	L2     	ISC      	mb    						
-70.01	-13.668	265.4	4.3	18.49	610824147	ISC-EHB  	18/12/2006	27:50.3	      	L1     	ISC      	mb    						
-75.379	-4.778	55.9	4.6	21.16	610824167	ISC-EHB  	20/12/2006	10:57.7	      	L1     	ISC      	mb    	ISC      	MS    	4.1			
-76.916	-14.163	43.2	4.8	23.04	610824205	ISC-EHB  	24/12/2006	27:43.3	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-72.839	-14.386	87	4.4	19.36	610824203	ISC-EHB  	24/12/2006	28:16.7	      	L1     	ISC      	mb    						
-79.409	-11.382	15	4.8	23.04	610824316	ISC-EHB  	2/01/2007	43:50.7	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.5	GCMT     	MW    	5
-70.24	-17.404	107.4	4.9	24.01	610824334	ISC-EHB  	4/01/2007	27:34.2	      	L1     	ISC      	mb    						
-77.857	-1.553	168.5	4.7	22.09	610824350	ISC-EHB  	6/01/2007	27:20.7	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-73.314	-16.631	47.9	5.1	26.01	610824565	ISC-EHB  	17/01/2007	08:47.0	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.3	GCMT     	MW    	5.1
-75.424	-9.879	44.8	4.8	23.04	610824603	ISC-EHB  	20/01/2007	56:12.9	      	L2     	ISC      	mb    	ISC      	MS    	4.1			
-75.513	-9.794	25	4.8	23.04	610824697	ISC-EHB  	23/01/2007	02:09.2	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.4			
-69.294	-18.597	109.3	4.4	19.36	610824712	ISC-EHB  	24/01/2007	43:31.6	      	L1     	ISC      	mb    						
-77.982	-1.61	158.1	4.4	19.36	610824750	ISC-EHB  	26/01/2007	26:40.7	      	L1     	ISC      	mb    						
-71.901	-15.075	118.5	4.3	18.49	610824760	ISC-EHB  	27/01/2007	27:41.6	      	L1     	ISC      	mb    						
-71.411	-9.359	568	4.2	17.64	610824874	ISC-EHB  	3/02/2007	57:02.2	      	L2     	ISC      	mb    						
-69.27	-17.35	166.3	4.8	23.04	610824879	ISC-EHB  	4/02/2007	13:51.0	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-71.056	-17.778	63	5.3	28.09	610824919	ISC-EHB  	7/02/2007	54:59.8	      	L1     	ISC      	mb    	GCMT     	MW    	5.5			
-77.799	-1.454	171.5	5.2	27.04	610824980	ISC-EHB  	13/02/2007	56:42.8	      	L1     	ISC      	mb    	GCMT     	MW    	5.6			
-77.238	-5.336	25	4.7	22.09	610825004	ISC-EHB  	14/02/2007	37:55.1	TRUE  	L3     	ISC      	mb    						
-73.843	-15.924	56.9	4.8	23.04	610825019	ISC-EHB  	16/02/2007	59:10.5	      	L1     	ISC      	mb    	ISC      	MS    	4.2			
-71.851	-15.671	133	4.5	20.25	610825057	ISC-EHB  	19/02/2007	16:57.0	      	L1     	ISC      	mb    	GCMT     	MW    	4.9			
-78.022	-1.599	158.1	4.9	24.01	610825106	ISC-EHB  	23/02/2007	12:26.5	      	L1     	ISC      	mb    	GCMT     	MW    	5			
-80.549	-7.087	24.8	5.8	33.64	610825110	ISC-EHB  	24/02/2007	36:23.3	      	L1     	ISC      	mb    	ISC      	MS    	6.1	GCMT     	MW    	6.3
-75.9	-9.398	49.2	4.6	21.16	610825129	ISC-EHB  	25/02/2007	02:54.8	      	L1     	ISC      	mb    	ISC      	MS    	3.9			
-80.683	-7.203	19.1	4.8	23.04	610825144	ISC-EHB  	26/02/2007	19:22.3	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.6	GCMT     	MW    	5.3
-73.996	-15.126	87.5	5.2	27.04	610825254	ISC-EHB  	6/03/2007	30:10.9	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-77.086	-5.481	25	4.8	23.04	610825349	ISC-EHB  	13/03/2007	50:48.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.1			
-71.239	-16.367	113.5	4.8	23.04	610825383	ISC-EHB  	16/03/2007	53:38.8	      	L1     	ISC      	mb    						
-72.541	-17.422	15	5.1	26.01	610825490	ISC-EHB  	26/03/2007	46:56.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5	GCMT     	MW    	5.4
-72.735	-17.394	35	4.8	23.04	610825516	ISC-EHB  	27/03/2007	11:27.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.5			
-77.622	-1.437	182.3	4.6	21.16	610825538	ISC-EHB  	28/03/2007	57:25.6	      	L1     	ISC      	mb    	GCMT     	MW    	5.3			
-71.237	-16.839	37.4	5.3	28.09	610825808	ISC-EHB  	6/04/2007	08:57.2	      	L1     	ISC      	mb    	ISC      	MS    	4.5	GCMT     	MW    	5.2
-75.469	-8.938	119	4.4	19.36	610825825	ISC-EHB  	7/04/2007	57:54.5	      	L1     	ISC      	mb    						
-72.803	-17.547	29.6	4.6	21.16	610825852	ISC-EHB  	8/04/2007	25:28.6	      	L1     	ISC      	mb    	ISC      	MS    	4.8			
-72.756	-17.469	30.8	4.9	24.01	610825853	ISC-EHB  	8/04/2007	28:17.3	      	L1     	ISC      	mb    	ISC      	MS    	4.7	GCMT     	MW    	5.2
-72.708	-17.556	32.5	4.6	21.16	610825848	ISC-EHB  	8/04/2007	11:51:14	TRUE  	L1     	ISC      	mb    	ISC      	MS    	4.4	GCMT     	MW    	5.1
-70.157	-15.578	214.8	4.1	16.81	610825849	ISC-EHB  	8/04/2007	24:31.6	      	L2     	ISC      	mb    						
-73.376	-15.863	76.7	4.4	19.36	610825887	ISC-EHB  	10/04/2007	05:28.1	      	L1     	ISC      	mb    						
-69.386	-18.702	101.6	5.1	26.01	610825903	ISC-EHB  	12/04/2007	02:59:06	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-72.774	-17.458	24.1	4.7	22.09	610826024	ISC-EHB  	21/04/2007	14:17.1	      	L1     	ISC      	mb    						
-81.308	-3.773	42.5	4.8	23.04	610826041	ISC-EHB  	22/04/2007	57:41.3	      	L1     	ISC      	mb    	ISC      	MS    	4.7	GCMT     	MW    	5.4
-72.585	-14.084	84.1	4.5	20.25	610826191	ISC-EHB  	2/05/2007	36:17.3	      	L1     	ISC      	mb    						
-77.94	-1.875	158.3	4.3	18.49	610826220	ISC-EHB  	5/05/2007	18:44.9	      	L2     	ISC      	mb    						
-71.505	-8.727	490.8	4	16	610826269	ISC-EHB  	8/05/2007	29:10.8	      	L2     	ISC      	mb    						
-69.243	-18.569	110.6	4.3	18.49	610826283	ISC-EHB  	10/05/2007	17:59.9	      	L1     	ISC      	mb    						
-72.435	-17.242	25	4.6	21.16	610826376	ISC-EHB  	17/05/2007	20:05.9	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.6			
-69.327	-17.732	135.4	4.7	22.09	610826475	ISC-EHB  	24/05/2007	25:06.4	      	L1     	ISC      	mb    						
-70.627	-15.9	10	4.3	18.49	610826500	ISC-EHB  	27/05/2007	17:49.1	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4			
-71.015	-18.376	50.7	4.3	18.49	610826655	ISC-EHB  	9/06/2007	47:39.2	      	L2     	ISC      	mb    						
-79.06	-3.244	78.6	5	25	610826667	ISC-EHB  	11/06/2007	19:39.2	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-77.15	-2.186	144.5	4.4	19.36	610826670	ISC-EHB  	11/06/2007	57:14.8	      	L1     	ISC      	mb    	GCMT     	MW    	5.1			
-69.039	-18.255	131.6	4.5	20.25	610826742	ISC-EHB  	17/06/2007	56:14.1	      	L1     	ISC      	mb    						
-80.288	-6.988	31.1	4.6	21.16	610826846	ISC-EHB  	27/06/2007	36:26.4	      	L1     	ISC      	mb    	ISC      	MS    	4.1			
-74.882	-15.756	23.8	4.9	24.01	610826858	ISC-EHB  	28/06/2007	41:45.3	      	L1     	ISC      	mb    	ISC      	MS    	4.8			
-74.853	-15.698	24.6	4.6	21.16	610826856	ISC-EHB  	28/06/2007	26:32.1	      	L1     	ISC      	mb    	ISC      	MS    	4.2			
-74.962	-15.757	27.2	5.1	26.01	610826857	ISC-EHB  	28/06/2007	39:15.6	      	L1     	ISC      	mb    	ISC      	MS    	4.7	GCMT     	MW    	5.2
-74.971	-15.77	27.5	5.4	29.16	610826854	ISC-EHB  	28/06/2007	44:48.0	      	L1     	ISC      	mb    	ISC      	MS    	5.3	GCMT     	MW    	5.8
-75.02	-15.811	32.7	5.2	27.04	610826871	ISC-EHB  	29/06/2007	02:19.3	      	L1     	ISC      	mb    	ISC      	MS    	5.1	GCMT     	MW    	5.6
-75.085	-15.757	49.1	4.1	16.81	610826872	ISC-EHB  	29/06/2007	44:06.0	      	L2     	ISC      	mb    						
-75.161	-15.212	28.8	5	25	610826970	ISC-EHB  	7/07/2007	44:26.9	      	L1     	ISC      	mb    	ISC      	MS    	4.2	GCMT     	MW    	5
-69.825	-17.838	108.7	4.5	20.25	610826975	ISC-EHB  	8/07/2007	39:21.2	      	L1     	ISC      	mb    						
-74.376	-7.931	151.6	5.8	33.64	610827022	ISC-EHB  	12/07/2007	23:49.0	      	L1     	ISC      	mb    	GCMT     	MW    	6.1			
-77.994	-1.597	163.2	4.9	24.01	610827139	ISC-EHB  	21/07/2007	58:13.2	      	L1     	ISC      	mb    	GCMT     	MW    	5.2			
-71.267	-8.107	637.8	6.1	37.21	610827136	ISC-EHB  	21/07/2007	27:03.5	      	L1     	ISC      	mb    	GCMT     	MW    	6			
-76.734	-6.801	60.1	4.4	19.36	610827160	ISC-EHB  	23/07/2007	21:25.7	      	L2     	ISC      	mb    						
-80.203	-6.116	67.9	4.1	16.81	610827195	ISC-EHB  	26/07/2007	12:13.8	      	L1     	ISC      	mb    						
-73.608	-14.25	77.4	4.3	18.49	610827202	ISC-EHB  	26/07/2007	21:09.4	      	L2     	ISC      	mb    						
-77.871	-10.999	53.7	4.9	24.01	610827228	ISC-EHB  	28/07/2007	11:58.3	      	L1     	ISC      	mb    	ISC      	MS    	4.2	GCMT     	MW    	5
-74.748	-12.846	88.8	4.4	19.36	610827319	ISC-EHB  	3/08/2007	32:04.6	      	L2     	ISC      	mb    						
-70.433	-14.042	25	4.6	21.16	610827452	ISC-EHB  	13/08/2007	00:12.4	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.7			
-76.634	-13.408	38.9	6.6	43.56	610827489	ISC-EHB  	15/08/2007	40:57.6	      	L1     	ISC      	mb    	ISC      	MS    	7.9	GCMT     	MW    	8
-76.316	-14.244	39.3	4.9	24.01	610827490	ISC-EHB  	15/08/2007	59:28.6	      	L2     	ISC      	mb    						
-80.404	-3.153	58.4	4.6	21.16	610827478	ISC-EHB  	15/08/2007	38:49.3	      	L1     	ISC      	mb    	ISC      	MS    	3.8			
-76.826	-14.247	15	4.3	18.49	610827499	ISC-EHB  	16/08/2007	40:09.7	TRUE  	L3     	ISC      	mb    						
-76.259	-14.4	20	5.1	26.01	610827527	ISC-EHB  	16/08/2007	35:27.8	TRUE  	L3     	ISC      	mb    	ISC      	MS    	5.4			
-76.253	-14.433	20	4.6	21.16	610827540	ISC-EHB  	16/08/2007	49:09.4	TRUE  	L3     	ISC      	mb    	ISC      	MS    	4.3			
-76.331	-14.341	21.1	5.5	30.25	610827528	ISC-EHB  	16/08/2007	35:39.4	TRUE  	L2     	ISC      	mb    	ISC      	MS    	5.5	GCMT     	MW    	6
-76.432	-14.521	21.3	4.5	20.25	610827531	ISC-EHB  	16/08/2007	36:13.3	      	L2     	ISC      	mb    						
-76.19	-14.324	21.4	5.7	32.49	610827516	ISC-EHB  	16/08/2007	16:55.6	      	L1     	ISC      	mb    	ISC      	MS    	6.1	GCMT     	MW    	6.4
-76.808	-14.221	21.6	5.2	27.04	610827505	ISC-EHB  	16/08/2007	35:37.4	      	L2     	ISC      	mb    						
-76.716	-13.535	21.6	4.8	23.04	610827546	ISC-EHB  	16/08/2007	49:45.0	      	L2     	ISC      	mb    	ISC      	MS    	4.3			
-76.823	-13.491	22	5.3	28.09	610827535	ISC-EHB  	16/08/2007	11:21.2	TRUE  	L2     	ISC      	mb    	ISC      	MS    	4.8	GCMT     	MW    	5.3
-76.931	-13.301	22.3	4.5	20.25	610827508	ISC-EHB  	16/08/2007	26:30.0	      	L2     	ISC      	mb    						
-76.125	-14.297	23.1	5.7	32.49	610827495	ISC-EHB  	16/08/2007	00:19:12	      	L1     	ISC      	mb    						
-76.967	-13.476	23.6	4.2	17.64	610827519	ISC-EHB  	16/08/2007	43:13.9	      	L1     	ISC      	mb    						
-76.386	-14.182	24.1	5	25	610827498	ISC-EHB  	16/08/2007	24:34.3	      	L1     	ISC      	mb    						
-77.225	-13.392	24.8	4.4	19.36	610827517	ISC-EHB  	16/08/2007	33:04.4	      	L1     	ISC      	mb    						
-75.956	-14.462	25	4.6	21.16	610827500	ISC-EHB  	16/08/2007	52:14.3	TRUE  	L3     	ISC      	mb    						
-76.317	-13.635	25	4.4	19.36	610827503	ISC-EHB  	16/08/2007	16:52.3	TRUE  	L3     	ISC      	mb    						
-76.865	-13.634	25	5.1	26.01	610827536	ISC-EHB  	16/08/2007	11:55.0	TRUE  	L3     	ISC      	mb    						
-76.813	-13.871	25.6	4.5	20.25	610827518	ISC-EHB  	16/08/2007	10:44.9	      	L1     	ISC      	mb    	ISC      	MS    	5.8			
-77.075	-13.514	27.1	4.5	20.25	610827521	ISC-EHB  	16/08/2007	46:45.5	      	L2     	ISC      	mb    						
-76.895	-13.372	27.3	4.8	23.04	610827491	ISC-EHB  	16/08/2007	01:40.7	      	L2     	ISC      	mb    						
-76.86	-13.527	27.9	4.4	19.36	610827509	ISC-EHB  	16/08/2007	28:20.5	      	L1     	ISC      	mb    						
-76.201	-14.113	28.8	5.1	26.01	610827525	ISC-EHB  	16/08/2007	43:51.2	      	L1     	ISC      	mb    						
-76.385	-13.844	29.5	4.7	22.09	610827493	ISC-EHB  	16/08/2007	08:00.6	      	L1     	ISC      	mb    						
-76.483	-13.766	30	4.7	22.09	610827494	ISC-EHB  	16/08/2007	15:23.6	TRUE  	L3     	ISC      	mb    						
-76.809	-13.363	30.5	4.7	22.09	610827497	ISC-EHB  	16/08/2007	22:46.9	      	L2     	ISC      	mb    						
-76.663	-13.386	31.7	5.7	32.49	610827501	ISC-EHB  	16/08/2007	02:22.7	      	L1     	ISC      	mb    						
-77.263	-13.549	35	4.4	19.36	610827511	ISC-EHB  	16/08/2007	46:17.6	TRUE  	L3     	ISC      	mb    						
-76.692	-13.588	37.3	4.9	24.01	610827507	ISC-EHB  	16/08/2007	54:19.4	      	L2     	ISC      	mb    						
-76.478	-13.279	38	5.5	30.25	610827492	ISC-EHB  	16/08/2007	02:40.8	      	L1     	ISC      	mb    						
-76.873	-13.594	39.5	5	25	610827502	ISC-EHB  	16/08/2007	06:17.8	      	L2     	ISC      	mb    						
